,calls,minutes,messages,mb_used,is_ultra
1664,86.0,561.9200000000001,35.0,11141.110000000002,0
1665,30.0,266.46000000000004,17.0,19610.609999999997,0
1666,65.0,462.11000000000007,12.0,18704.860000000008,0
1667,103.0,752.2499999999999,40.0,16132.52,0
1668,105.0,737.8300000000002,25.0,6334.279999999999,1
1669,32.0,191.51000000000005,23.0,7154.59,0
1670,92.0,757.1899999999999,0.0,14682.17,1
1671,22.0,139.54999999999998,104.0,13546.99,1
1672,69.0,538.5800000000002,64.0,28639.489999999983,0
1673,38.0,304.05,0.0,14252.15,1
1674,47.0,273.6,60.0,24264.529999999988,0
1675,86.0,580.55,33.0,8289.210000000001,0
1676,63.0,407.34,0.0,14036.719999999998,0
1677,69.0,442.9599999999999,99.0,26423.479999999992,0
1678,67.0,431.79,5.0,6287.89,1
1679,72.0,478.48999999999984,0.0,19817.84,0
1680,65.0,491.2499999999999,55.0,10143.200000000004,0
1681,52.0,378.0100000000001,1.0,21618.29,0
1682,32.0,239.09,3.0,16324.070000000003,0
1683,60.0,477.32,0.0,21214.709999999995,0
1684,0.0,0.0,185.0,31032.939999999995,1
1685,67.0,454.43,31.0,19776.5,0
1686,8.0,45.38,9.0,10375.990000000002,0
1687,86.0,605.25,20.0,22596.500000000004,0
1688,54.0,345.87,96.0,28936.53,1
1689,41.0,310.21000000000004,16.0,14083.640000000009,0
1690,152.0,1048.9699999999998,101.0,18716.230000000003,1
1691,30.0,236.38,0.0,11793.47,1
1692,12.0,107.25,5.0,2016.72,0
1693,75.0,511.02000000000027,49.0,17120.31,0
1694,64.0,468.21,16.0,14669.87,0
1695,120.0,858.02,66.0,10574.2,0
1696,83.0,521.4500000000002,45.0,10776.55,0
1697,43.0,352.81999999999994,0.0,19746.08999999999,0
1698,39.0,265.64000000000004,34.0,28899.669999999995,1
1699,77.0,542.2,8.0,18583.04,0
1700,100.0,657.35,0.0,23039.76,1
1701,65.0,401.0600000000001,49.0,19660.4,1
1702,77.0,502.87000000000006,5.0,6928.000000000001,0
1703,5.0,39.36000000000001,8.0,1175.75,0
1704,44.0,265.53,97.0,22786.77999999999,0
1705,87.0,522.4700000000001,99.0,16161.100000000004,0
1706,69.0,515.5200000000001,34.0,21231.9,0
1707,46.0,308.33,23.0,18865.35000000001,0
1708,48.0,346.19000000000005,103.0,27346.62000000001,1
1709,40.0,246.79,88.0,22284.78,0
1710,23.0,99.20000000000002,21.0,17001.870000000003,0
1711,41.0,215.34,7.0,10842.36,0
1712,28.0,152.9,108.0,19726.18,0
1713,10.0,69.78999999999999,14.0,31506.710000000003,1
1714,16.0,102.89,50.0,6618.91,1
1715,35.0,317.9,101.0,13118.370000000004,0
1716,112.0,856.9000000000002,0.0,28002.43999999999,0
1717,63.0,457.86000000000007,47.0,15708.640000000005,0
1718,0.0,0.0,42.0,13280.45,1
1719,101.0,741.3499999999999,21.0,17014.08,0
1720,11.0,96.04999999999998,19.0,2305.74,0
1721,73.0,526.5300000000001,2.0,33886.450000000004,0
1722,73.0,430.76,84.0,26117.91999999999,0
1723,84.0,535.8399999999997,38.0,17595.37,0
1724,48.0,289.40000000000003,84.0,15696.86,1
1725,107.0,836.6300000000002,41.0,25040.17,1
1726,54.0,416.22000000000014,0.0,19871.44999999999,0
1727,85.0,540.1999999999999,57.0,17836.840000000007,1
1728,52.0,342.1,4.0,17785.850000000002,0
1729,61.0,376.1600000000001,38.0,24127.800000000003,0
1730,45.0,319.26000000000005,26.0,13376.33,0
1731,66.0,430.0199999999999,20.0,12049.53,0
1732,34.0,183.28,0.0,18631.660000000003,0
1733,66.0,434.59,17.0,9613.390000000005,0
1734,93.0,580.1500000000002,18.0,21834.90999999999,0
1735,54.0,366.17,59.0,19497.319999999992,0
1736,42.0,285.74000000000007,1.0,16807.610000000004,0
1737,75.0,503.2600000000001,12.0,11859.170000000004,0
1738,78.0,583.03,15.0,20350.959999999995,0
1739,4.0,46.98,1.0,0.0,0
1740,40.0,286.57,17.0,17918.749999999996,0
1741,18.0,117.8,0.0,10006.79,1
1742,50.0,357.02000000000004,27.0,15108.030000000004,0
1743,63.0,408.68,63.0,24970.259999999995,0
1744,36.0,229.49,0.0,5579.28,1
1745,93.0,658.8899999999999,38.0,17655.470000000005,1
1746,75.0,551.7900000000001,31.0,20046.450000000004,0
1747,71.0,556.8399999999998,71.0,19869.209999999995,0
1748,63.0,419.7200000000001,0.0,43325.34,1
1749,93.0,680.5900000000003,70.0,16376.46,1
1750,39.0,269.76,5.0,5208.780000000001,0
1751,35.0,226.82000000000005,36.0,25107.160000000003,0
1752,51.0,381.12000000000006,43.0,14771.91,0
1753,6.0,22.13,0.0,2710.09,0
1754,34.0,249.38,0.0,15363.820000000003,0
1755,87.0,588.8999999999999,66.0,8496.92,0
1756,14.0,91.81,0.0,23242.01,0
1757,39.0,297.83000000000004,41.0,19134.12,0
1758,80.0,583.3699999999998,58.0,20898.57,1
1759,107.0,831.3699999999994,3.0,28836.529999999988,0
1760,96.0,734.4400000000002,78.0,29498.570000000003,1
1761,126.0,938.7900000000002,28.0,21644.52,0
1762,75.0,520.4700000000001,0.0,18194.45,1
1763,62.0,398.63000000000005,60.0,11311.360000000004,0
1764,23.0,128.42,27.0,16320.86,0
1765,10.0,62.81,0.0,6283.900000000001,0
1766,63.0,439.38000000000005,8.0,17706.589999999997,0
1767,54.0,448.87,0.0,9670.72,0
1768,31.0,273.11,14.0,16067.590000000002,0
1769,87.0,689.1100000000004,65.0,20087.98,0
1770,81.0,545.28,54.0,16982.710000000003,0
1771,73.0,576.62,42.0,7865.58,0
1772,64.0,418.58,43.0,24877.83,0
1773,58.0,368.88,92.0,13222.54,0
1774,32.0,218.95,0.0,36180.51,1
1775,77.0,481.43,85.0,9765.0,1
1776,55.0,388.1000000000001,0.0,6195.540000000001,1
1777,80.0,569.4700000000003,14.0,36524.03999999999,0
1778,50.0,358.01000000000005,44.0,9998.83,1
1779,30.0,233.27000000000004,61.0,23605.500000000004,1
1780,55.0,430.22,8.0,16689.449999999997,0
1781,44.0,318.99,48.0,14817.030000000002,0
1782,28.0,205.77,61.0,25839.0,0
1783,107.0,740.5500000000002,94.0,38888.27999999998,1
1784,10.0,52.73,56.0,30974.329999999994,1
1785,36.0,230.99,19.0,23525.070000000007,1
1786,39.0,310.55000000000007,14.0,14709.320000000002,0
1787,45.0,336.32999999999987,34.0,12583.96,0
1788,61.0,450.84,61.0,13996.760000000002,0
1789,65.0,442.6499999999999,72.0,32950.35999999999,1
1790,52.0,375.3000000000001,5.0,20142.000000000004,0
1791,108.0,711.2800000000002,22.0,17609.379999999997,0
1792,6.0,26.63,5.0,370.06000000000006,0
1793,45.0,297.11,3.0,8964.46,1
1794,89.0,596.72,0.0,16321.469999999998,1
1795,112.0,717.8499999999999,128.0,27194.859999999997,1
1796,36.0,340.02000000000004,49.0,8657.77,0
1797,28.0,195.36,29.0,11179.930000000002,0
1798,110.0,881.0599999999998,72.0,11441.180000000002,0
1799,24.0,151.72,23.0,5957.73,0
1800,73.0,620.2499999999999,0.0,21098.49000000001,0
1801,86.0,643.9200000000002,0.0,25872.849999999995,0
1802,56.0,323.62,38.0,15729.930000000008,0
1803,72.0,410.23,68.0,16006.550000000008,0
1804,69.0,478.16,66.0,13055.63,0
1805,68.0,379.06,18.0,11166.22,1
1806,29.0,203.62,30.0,19527.95,0
1807,0.0,0.0,32.0,16597.13,1
1808,82.0,505.08,1.0,12437.56,0
1809,43.0,321.23999999999995,6.0,8395.77,0
1810,69.0,522.3599999999999,20.0,17713.64,0
1811,29.0,143.87,0.0,16152.110000000004,0
1812,40.0,292.65,8.0,19429.28,0
1813,19.0,119.23,4.0,3870.85,0
1814,1.0,1.0,146.0,20014.23,1
1815,53.0,478.1800000000001,78.0,20152.53,0
1816,36.0,251.64,21.0,14754.12,0
1817,78.0,498.47,7.0,13212.22,0
1818,16.0,132.8,107.0,21893.349999999995,1
1819,75.0,529.6600000000001,20.0,21749.32,0
1820,40.0,258.19999999999993,20.0,13804.51,0
1821,68.0,487.59,45.0,13544.520000000002,0
1822,77.0,576.7800000000002,64.0,13598.819999999996,0
1823,198.0,1390.220000000001,64.0,20066.15,0
1824,47.0,367.37,142.0,37554.41000000001,1
1825,79.0,505.50000000000006,105.0,12406.0,0
1826,141.0,844.6999999999999,50.0,4694.6,1
1827,49.0,302.43000000000006,38.0,20974.219999999998,0
1828,79.0,562.99,19.0,25508.19,1
1829,100.0,639.4300000000001,42.0,11230.929999999998,0
1830,100.0,626.94,43.0,22690.35000000001,1
1831,32.0,191.44,13.0,8557.660000000002,0
1832,69.0,446.25,17.0,14370.540000000005,0
1833,110.0,776.8499999999999,9.0,20790.93,1
1834,99.0,742.1900000000002,35.0,17626.730000000003,1
1835,79.0,526.9000000000001,39.0,9460.28,0
1836,2.0,35.43,6.0,2745.8299999999995,0
1837,92.0,603.33,29.0,16178.64,0
1838,59.0,405.65,0.0,13673.900000000003,0
1839,32.0,295.55000000000007,73.0,10968.37,0
1840,41.0,289.83000000000004,15.0,22151.73,0
1841,58.0,376.6500000000001,44.0,15136.569999999996,0
1842,110.0,714.1600000000001,2.0,35136.05999999998,0
1843,63.0,402.73,0.0,14706.160000000002,0
1844,15.0,91.89,6.0,2834.0399999999995,0
1845,61.0,398.63,76.0,12230.870000000004,0
1846,81.0,519.48,34.0,12750.820000000003,0
1847,105.0,705.0500000000001,18.0,22130.739999999987,1
1848,80.0,609.5200000000001,23.0,24968.759999999995,0
1849,67.0,509.2899999999999,49.0,21074.82,0
1850,97.0,798.5300000000003,75.0,16249.13,0
1851,54.0,395.09,33.0,19088.31,0
1852,61.0,495.11000000000007,8.0,10891.23,0
1853,23.0,145.37999999999997,0.0,6782.84,0
1854,82.0,466.26000000000016,59.0,16996.029999999995,0
1855,124.0,806.9300000000001,28.0,21972.659999999996,1
1856,85.0,642.5199999999998,64.0,22592.44999999999,0
1857,85.0,623.2199999999999,64.0,19081.08999999999,0
1858,51.0,363.92,38.0,21730.26000000001,1
1859,20.0,170.0,94.0,9507.71,1
1860,111.0,784.4700000000004,97.0,28260.10999999999,1
1861,75.0,486.6299999999999,66.0,24650.839999999986,0
1862,76.0,432.8100000000001,0.0,19394.34,1
1863,2.0,18.73,0.0,588.89,0
1864,12.0,70.63,16.0,5109.110000000001,0
1865,42.0,275.13,42.0,19131.65,1
1866,32.0,227.3,79.0,12972.400000000003,0
1867,59.0,348.50000000000006,61.0,12450.240000000002,0
1868,58.0,463.2299999999999,60.0,18512.24,1
1869,11.0,70.49999999999999,0.0,2042.74,0
1870,30.0,204.33,10.0,30084.729999999985,0
1871,35.0,205.35,52.0,35177.94000000001,1
1872,82.0,488.33,20.0,19438.460000000003,1
1873,53.0,403.89,39.0,15278.139999999998,0
1874,45.0,329.4199999999999,29.0,12411.02,0
1875,91.0,525.67,0.0,18857.58,0
1876,51.0,351.95,0.0,23680.01000000001,0
1877,91.0,607.2100000000002,26.0,33044.84999999999,1
1878,76.0,544.6300000000003,77.0,15785.420000000002,0
1879,92.0,603.4,40.0,7818.69,0
1880,43.0,327.4,69.0,22164.520000000004,0
1881,69.0,479.79,0.0,17559.43,0
1882,17.0,115.85,2.0,7041.49,1
1883,83.0,572.0299999999999,148.0,19930.29,1
1884,27.0,183.8,118.0,27705.14,1
1885,13.0,118.15,6.0,4961.28,0
1886,19.0,110.1,0.0,6120.38,0
1887,60.0,427.29,6.0,7023.770000000002,0
1888,61.0,399.98,24.0,17553.710000000003,0
1889,69.0,612.9600000000002,59.0,12284.95,0
1890,53.0,385.59,63.0,16987.839999999997,0
1891,27.0,178.82000000000005,86.0,15802.249999999998,0
1892,71.0,473.1700000000001,17.0,13536.44,0
1893,89.0,577.0099999999999,17.0,18245.540000000005,0
1894,17.0,110.29,5.0,1009.95,0
1895,74.0,589.16,49.0,17279.269999999997,1
1896,52.0,399.87000000000006,81.0,14055.95,1
1897,65.0,396.9800000000002,99.0,15287.76,0
1898,26.0,149.12999999999997,23.0,17022.640000000003,0
1899,86.0,702.31,32.0,22376.36,0
1900,53.0,385.24000000000007,34.0,17383.22,0
1901,66.0,479.26,20.0,11500.330000000004,0
1902,56.0,333.23,0.0,15373.480000000009,0
1903,123.0,854.2399999999998,47.0,19055.860000000008,1
1904,58.0,408.53,2.0,15346.040000000005,0
1905,85.0,570.6800000000001,85.0,13052.669999999996,0
1906,37.0,272.38,74.0,25087.62,0
1907,72.0,578.6800000000002,50.0,15857.169999999996,0
1908,115.0,827.9299999999998,3.0,18727.79,1
1909,80.0,498.91,51.0,20736.28,0
1910,42.0,288.82,103.0,15987.36,0
1911,37.0,306.40000000000003,2.0,16032.36,0
1912,32.0,221.59000000000003,44.0,17783.869999999995,0
1913,66.0,393.0799999999999,84.0,24502.47,0
1914,52.0,378.93,117.0,23449.04,1
1915,25.0,189.88,40.0,18592.840000000004,0
1916,181.0,1181.8000000000002,169.0,21346.579999999994,1
1917,38.0,312.01999999999987,66.0,21645.980000000003,0
1918,2.0,15.06,131.0,20338.160000000007,1
1919,40.0,277.55000000000007,0.0,32472.13,1
1920,74.0,617.0199999999999,69.0,20878.340000000007,0
1921,68.0,403.58,28.0,19210.63,0
1922,28.0,238.38,8.0,21979.189999999995,0
1923,88.0,565.1700000000001,0.0,15494.050000000008,0
1924,83.0,597.15,19.0,22407.69,0
1925,76.0,535.9099999999999,65.0,11968.22,0
1926,53.0,460.0599999999999,0.0,12371.770000000004,0
1927,35.0,280.77,52.0,15578.669999999998,0
1928,48.0,336.38,14.0,21902.41,0
1929,64.0,465.08,0.0,22535.199999999997,0
1930,75.0,496.06,14.0,13850.84,1
1931,80.0,647.22,46.0,25063.61,0
1932,52.0,331.8399999999999,56.0,13217.21,0
1933,44.0,271.16,0.0,12749.160000000002,1
1934,68.0,556.8799999999999,63.0,11114.100000000004,0
1935,66.0,516.4899999999999,98.0,26830.489999999994,1
1936,130.0,936.6699999999996,129.0,25739.00000000001,1
1937,88.0,595.3699999999999,21.0,25291.71000000001,0
1938,64.0,432.2500000000001,14.0,20009.41999999999,0
1939,58.0,359.2699999999999,36.0,12492.36,0
1940,51.0,296.0399999999999,38.0,22479.570000000003,0
1941,71.0,527.6599999999999,21.0,10541.220000000005,0
1942,95.0,664.6999999999999,18.0,11437.89,0
1943,72.0,415.28,25.0,30960.74,0
1944,31.0,252.77000000000004,21.0,13556.920000000002,0
1945,96.0,661.89,17.0,4691.69,1
1946,83.0,705.8999999999999,84.0,16082.160000000007,0
1947,12.0,86.62000000000002,22.0,36628.85,1
1948,96.0,661.7100000000004,24.0,18080.75,0
1949,28.0,198.84,23.0,20721.230000000007,0
1950,55.0,320.3500000000001,5.0,20039.740000000005,0
1951,115.0,860.75,7.0,18766.259999999995,1
1952,39.0,274.85,72.0,18436.72,0
1953,84.0,574.0300000000001,0.0,16028.420000000002,0
1954,96.0,709.88,176.0,33321.88,1
1955,35.0,254.35,14.0,16351.249999999998,0
1956,50.0,375.7600000000001,78.0,12666.67,1
1957,68.0,449.2900000000001,47.0,18171.2,0
1958,42.0,365.0,34.0,11265.490000000002,0
1959,49.0,310.78000000000003,3.0,11506.66,0
1960,45.0,256.44000000000005,48.0,18475.29,0
1961,59.0,347.48,43.0,19856.239999999994,0
1962,4.0,27.050000000000004,39.0,7382.23,1
1963,69.0,488.4,36.0,14165.050000000005,0
1964,76.0,546.8699999999999,0.0,23189.07,1
1965,50.0,295.6,0.0,15829.84,0
1966,31.0,269.94,48.0,13340.589999999998,0
1967,88.0,625.64,80.0,8983.420000000002,0
1968,45.0,351.62,0.0,18991.13,0
1969,30.0,227.7,0.0,29555.11,1
1970,41.0,227.58000000000004,0.0,20292.33,0
1971,51.0,363.5299999999999,29.0,22843.02,1
1972,71.0,530.13,27.0,20698.51,0
1973,17.0,92.39,2.0,4299.250000000001,0
1974,2.0,23.53,2.0,201.08,0
1975,50.0,331.19999999999993,9.0,9285.620000000004,0
1976,43.0,284.0199999999999,38.0,18407.67,0
1977,75.0,510.19,92.0,14737.33,0
1978,51.0,390.88999999999993,0.0,27233.52999999999,0
1979,56.0,336.17,18.0,12500.44,0
1980,87.0,664.97,6.0,27183.14,1
1981,88.0,666.7700000000001,23.0,13301.360000000002,0
1982,72.0,426.25,129.0,21735.13,0
1983,92.0,696.1699999999998,21.0,19068.23,0
1984,89.0,594.8099999999998,58.0,25825.08000000001,0
1985,58.0,480.45,35.0,18911.03,0
1986,30.0,166.51000000000002,77.0,12199.430000000002,0
1987,30.0,192.86,0.0,22310.459999999992,0
1988,16.0,85.78000000000002,46.0,11903.440000000004,0
1989,63.0,403.3199999999999,65.0,16784.020000000004,0
1990,5.0,14.22,2.0,2412.34,0
1991,109.0,732.8100000000001,81.0,9209.17,1
1992,103.0,730.6100000000001,154.0,18565.12999999999,1
1993,60.0,442.5300000000001,0.0,15707.840000000002,0
1994,84.0,616.0799999999998,0.0,19332.609999999997,0
1995,85.0,537.57,0.0,9632.360000000002,0
1996,94.0,649.9199999999998,32.0,18341.97000000001,0
1997,84.0,641.8700000000001,41.0,30633.32,1
1998,56.0,364.36000000000007,0.0,14129.940000000002,0
1999,98.0,703.1599999999999,4.0,25391.67,1
2000,99.0,685.9799999999998,51.0,18531.71,1
2001,68.0,501.0999999999999,87.0,10983.84,1
2002,92.0,627.5200000000002,52.0,39597.610000000015,1
2003,43.0,343.31999999999994,20.0,6377.679999999999,0
2004,79.0,647.6900000000004,1.0,11067.87,0
2005,69.0,465.96,12.0,14982.270000000002,0
2006,69.0,437.91,56.0,18723.159999999996,0
2007,36.0,296.7799999999999,14.0,10328.700000000004,0
2008,49.0,369.42,86.0,8483.11,0
2009,38.0,244.5,27.0,22060.68,0
2010,74.0,526.94,0.0,17381.509999999995,1
2011,70.0,466.67999999999984,38.0,12924.89,0
2012,72.0,493.9300000000001,36.0,16599.52,0
2013,53.0,359.13,0.0,13758.390000000005,0
2014,34.0,169.09999999999997,0.0,16587.99,1
2015,49.0,345.2400000000001,0.0,27032.0,0
2016,91.0,605.7499999999999,36.0,9388.430000000002,0
2017,94.0,713.46,15.0,22966.719999999998,0
2018,64.0,422.6899999999999,0.0,11460.29,0
2019,113.0,707.7900000000001,0.0,21008.039999999983,0
2020,60.0,443.4200000000001,38.0,22978.02,1
2021,126.0,848.9200000000002,57.0,19967.05,0
2022,73.0,453.8999999999999,57.0,4719.69,1
2023,17.0,82.78,17.0,5577.549999999999,0
2024,0.0,0.0,17.0,11050.62,0
2025,80.0,556.3600000000001,64.0,24049.459999999995,0
2026,11.0,77.03999999999999,54.0,31921.989999999994,1
2027,111.0,846.5699999999997,107.0,6444.320000000001,1
2028,54.0,390.18,5.0,29460.56,0
2029,98.0,646.49,0.0,22585.009999999995,0
2030,56.0,458.2200000000001,33.0,19012.749999999996,0
2031,74.0,549.14,20.0,17160.609999999997,0
2032,41.0,302.04,106.0,9755.950000000004,0
2033,32.0,169.94999999999996,53.0,25420.849999999988,0
2034,56.0,433.63,22.0,20869.680000000004,0
2035,33.0,208.48,10.0,13888.330000000004,0
2036,33.0,191.56,18.0,25160.61999999999,0
2037,64.0,484.5200000000001,92.0,22217.14999999999,0
2038,75.0,512.8900000000001,51.0,22818.74,1
2039,6.0,50.95,5.0,3771.34,0
2040,58.0,387.39,61.0,14632.199999999995,0
2041,27.0,200.26,90.0,15345.739999999998,1
2042,100.0,508.75999999999993,8.0,25598.869999999977,0
2043,35.0,222.44,6.0,4659.43,0
2044,8.0,58.41,0.0,7568.330000000001,1
2045,90.0,603.1100000000002,6.0,16294.440000000002,0
2046,30.0,216.99,58.0,13507.58,0
2047,43.0,326.98,0.0,7331.52,0
2048,67.0,505.2,25.0,16225.71,0
2049,99.0,688.7000000000002,16.0,18758.43,0
2050,36.0,218.91,14.0,28638.899999999987,0
2051,90.0,646.3100000000003,51.0,22061.76,1
2052,32.0,165.70000000000002,16.0,8223.87,0
2053,54.0,341.47,0.0,17280.860000000004,0
2054,66.0,475.83,0.0,18902.98,0
2055,101.0,724.6499999999999,64.0,13229.44,0
2056,11.0,77.93999999999998,28.0,25052.43999999998,0
2057,84.0,666.2400000000001,64.0,14775.410000000002,0
2058,65.0,447.0700000000001,55.0,24515.370000000003,1
2059,89.0,597.54,26.0,21522.45,0
2060,37.0,286.67999999999995,44.0,19542.45,0
2061,42.0,329.7,67.0,12774.8,1
2062,28.0,159.55000000000004,0.0,14780.000000000002,0
2063,45.0,292.83000000000004,0.0,11521.98,0
2064,48.0,436.16,13.0,29072.009999999995,0
2065,28.0,226.24,23.0,15501.6,0
2066,118.0,797.8299999999998,101.0,12439.35,1
2067,68.0,509.2599999999999,9.0,22013.430000000004,0
2068,7.0,17.62,30.0,20027.830000000013,0
2069,47.0,250.3,57.0,12451.740000000003,0
2070,64.0,445.52,17.0,13740.130000000005,0
2071,56.0,324.99,78.0,10977.570000000002,0
2072,38.0,272.97,47.0,18712.730000000007,0
2073,33.0,250.64,28.0,8739.550000000001,0
2074,69.0,532.93,21.0,25615.43,0
2075,63.0,368.31,32.0,14986.58,0
2076,18.0,147.93,18.0,1904.01,1
2077,10.0,78.67,8.0,4986.910000000001,0
2078,158.0,1078.86,51.0,30681.140000000003,1
2079,23.0,133.41,24.0,28724.23,0
2080,51.0,402.7399999999999,14.0,20391.139999999992,0
2081,65.0,456.4199999999999,24.0,13872.159999999998,0
2082,83.0,564.7899999999998,0.0,11379.319999999996,0
2083,40.0,263.64,56.0,11382.980000000003,0
2084,42.0,319.79999999999995,121.0,16790.960000000003,0
2085,43.0,264.67,40.0,15592.64,0
2086,133.0,949.36,0.0,19036.43,1
2087,90.0,738.5799999999999,8.0,22070.76,0
2088,9.0,59.72,6.0,838.22,0
2089,89.0,612.17,38.0,25867.429999999986,0
2090,76.0,601.1,0.0,17104.36,0
2091,38.0,280.97,41.0,16853.450000000008,0
2092,32.0,232.3,63.0,11409.199999999995,0
2093,99.0,713.4900000000002,37.0,17294.52999999999,0
2094,10.0,83.88000000000001,0.0,2839.6900000000005,0
2095,15.0,96.36,3.0,2827.2900000000004,0
2096,4.0,32.9,2.0,1619.61,1
2097,36.0,239.79,0.0,14611.030000000002,0
2098,35.0,274.23,12.0,11389.98,0
2099,100.0,752.1999999999997,4.0,11412.69,1
2100,54.0,312.85,10.0,7798.270000000002,0
2101,67.0,499.8700000000002,69.0,32556.54,1
2102,68.0,453.9099999999999,48.0,17788.660000000003,0
2103,62.0,425.6900000000001,79.0,18444.14,1
2104,40.0,261.03000000000003,72.0,14587.090000000006,0
2105,51.0,419.89,93.0,11355.36,0
2106,31.0,237.78999999999996,0.0,22706.369999999995,1
2107,49.0,316.69000000000005,46.0,17519.290000000005,0
2108,35.0,197.96000000000004,45.0,21425.83999999999,0
2109,28.0,166.74000000000004,0.0,15887.439999999997,0
2110,45.0,246.42,16.0,12499.780000000002,0
2111,83.0,597.8299999999998,0.0,16273.020000000004,0
2112,35.0,253.17,22.0,20553.169999999987,0
2113,65.0,410.55999999999983,0.0,26756.070000000003,0
2114,83.0,602.6299999999999,46.0,29361.18000000001,1
2115,6.0,51.080000000000005,16.0,20634.980000000007,1
2116,45.0,329.1,23.0,21874.539999999997,0
2117,80.0,547.0100000000001,54.0,21265.57,0
2118,74.0,506.5000000000001,51.0,13174.87,0
2119,0.0,0.0,29.0,21289.28,1
2120,36.0,260.94,10.0,15438.399999999998,0
2121,73.0,545.1699999999998,71.0,21193.03999999998,0
2122,53.0,411.85,0.0,17924.059999999998,0
2123,33.0,286.42,12.0,4515.4400000000005,0
2124,9.0,44.510000000000005,12.0,4829.620000000001,0
2125,70.0,486.87000000000006,49.0,19080.910000000003,0
2126,103.0,684.77,9.0,19446.15,1
2127,51.0,368.2,30.0,20699.67,0
2128,35.0,182.51,103.0,25494.779999999995,1
2129,56.0,382.4099999999999,7.0,14563.8,0
2130,69.0,346.68,53.0,31014.579999999994,0
2131,87.0,518.1,17.0,13957.77,0
2132,119.0,808.1300000000002,14.0,20728.449999999983,0
2133,87.0,593.2699999999998,60.0,11420.15,0
2134,100.0,709.4,17.0,16964.329999999998,0
2135,110.0,823.9,135.0,24051.189999999995,1
2136,11.0,55.91,25.0,15217.060000000003,0
2137,0.0,0.0,55.0,10858.9,1
2138,75.0,538.34,51.0,12666.970000000005,0
2139,40.0,280.43999999999994,2.0,13934.540000000005,0
2140,57.0,363.42,23.0,16282.290000000005,0
2141,65.0,476.09,36.0,13129.920000000004,0
2142,84.0,528.2700000000001,16.0,18328.1,0
2143,79.0,537.1,25.0,21223.369999999995,0
2144,35.0,268.55,71.0,23313.859999999997,0
2145,168.0,1184.9299999999994,42.0,26096.66,1
2146,90.0,682.9600000000002,75.0,14950.72,0
2147,25.0,141.99,84.0,16150.120000000004,1
2148,93.0,671.14,145.0,21441.95,1
2149,34.0,201.37,75.0,14174.84,0
2150,159.0,1170.6,71.0,31194.31,1
2151,53.0,390.39,85.0,30550.29999999999,1
2152,4.0,19.33,7.0,3431.0199999999995,1
2153,57.0,408.1,0.0,15589.990000000002,0
2154,77.0,527.44,0.0,16620.310000000005,0
2155,78.0,511.1999999999998,72.0,13345.200000000004,0
2156,39.0,213.16000000000005,8.0,18698.209999999995,0
2157,91.0,643.8999999999999,103.0,22197.840000000004,0
2158,123.0,967.9299999999998,0.0,14194.090000000002,1
2159,95.0,672.7799999999999,15.0,3315.76,1
2160,28.0,216.05000000000004,41.0,11946.549999999996,0
2161,74.0,545.52,47.0,13534.15,0
2162,68.0,443.1000000000001,5.0,6632.6,0
2163,81.0,565.64,40.0,15323.58,1
2164,71.0,473.05,90.0,17521.75,0
2165,51.0,319.25000000000006,0.0,10985.030000000004,0
2166,94.0,646.7800000000002,2.0,18383.34,0
2167,65.0,421.87000000000006,28.0,23488.98,0
2168,37.0,320.9099999999999,45.0,16681.429999999997,1
2169,188.0,1290.2199999999998,74.0,28289.59999999999,1
2170,40.0,301.03000000000003,102.0,6057.629999999999,0
2171,47.0,369.40000000000015,11.0,10523.880000000005,0
2172,2.0,10.59,50.0,21507.94,0
2173,63.0,487.13999999999993,103.0,17265.059999999994,0
2174,65.0,537.5300000000001,29.0,16125.260000000002,0
2175,58.0,350.29,6.0,22870.78,0
2176,41.0,301.53000000000003,98.0,13979.53,1
2177,31.0,222.3,65.0,16914.190000000002,0
2178,67.0,496.63999999999993,38.0,15961.880000000005,0
2179,40.0,252.05,94.0,20456.39,0
2180,15.0,128.91,6.0,2241.43,1
2181,51.0,406.8600000000001,57.0,5336.82,1
2182,57.0,372.11,12.0,18254.090000000004,0
2183,134.0,933.89,91.0,12468.87,1
2184,64.0,507.9900000000002,0.0,31265.69,1
2185,72.0,357.16,34.0,20734.74,0
2186,72.0,411.84,0.0,10435.469999999998,0
2187,75.0,533.3500000000001,74.0,7289.94,1
2188,118.0,843.2999999999997,69.0,28992.12,1
2189,68.0,434.33,0.0,19423.180000000004,0
2190,64.0,520.3100000000002,0.0,18407.05,0
2191,49.0,327.45000000000005,0.0,12049.91,1
2192,75.0,530.5500000000001,143.0,21653.39,0
2193,83.0,561.0499999999998,0.0,16539.030000000002,0
2194,49.0,323.04,0.0,21078.01999999999,0
2195,58.0,428.86,47.0,24814.999999999985,0
2196,110.0,801.6199999999997,37.0,5426.56,1
2197,64.0,527.7100000000002,0.0,21620.43,0
2198,57.0,454.0499999999999,13.0,17220.68,0
2199,0.0,0.0,19.0,17289.88,1
2200,56.0,356.97,37.0,15261.10000000001,0
2201,102.0,760.6400000000003,0.0,23166.0,1
2202,52.0,389.15000000000015,50.0,12774.100000000006,0
2203,63.0,406.17,0.0,18052.52,0
2204,92.0,719.7100000000002,66.0,23827.529999999995,0
2205,29.0,215.89,27.0,18411.29,0
2206,134.0,947.28,67.0,20160.96,1
2207,113.0,817.3700000000002,91.0,28505.879999999997,1
